REF_AREA_LABEL,TIME_PERIOD,INDICATOR_LABEL,OBS_VALUE
Malaysia,2019,Population for Reference Year 2019,6212712.0
Malaysia,2019,Population for Reference Year 2019,3015367.5
Malaysia,2019,Population for Reference Year 2019,3197344.5
Malaysia,2019,Population for Reference Year 2019,497227.0
Malaysia,2019,Population for Reference Year 2019,241259.5
Malaysia,2019,Population for Reference Year 2019,255967.5
Malaysia,2019,Population for Reference Year 2019,2597278.0
Malaysia,2019,Population for Reference Year 2019,1263999.0
Malaysia,2019,Population for Reference Year 2019,1333279.0
Malaysia,2019,Population for Reference Year 2019,2025046.5
Malaysia,2019,Population for Reference Year 2019,983950.5
Malaysia,2019,Population for Reference Year 2019,1041096.0
Niger,2014,Population for Reference Year 2019,7923994.0
Niger,2014,Population for Reference Year 2019,3897292.0
Niger,2014,Population for Reference Year 2019,4026702.0
Niger,2014,Population for Reference Year 2019,670717.5
Niger,2014,Population for Reference Year 2019,329806.0
Niger,2014,Population for Reference Year 2019,340911.5
Niger,2014,Population for Reference Year 2019,3099443.0
Niger,2014,Population for Reference Year 2019,1524454.0
Niger,2014,Population for Reference Year 2019,1574989.0
Niger,2014,Population for Reference Year 2019,5845904.5
Niger,2014,Population for Reference Year 2019,2874044.5
Niger,2014,Population for Reference Year 2019,2971860.0
Niger,2019,Population for Reference Year 2019,7923994.0
Niger,2019,Population for Reference Year 2019,3897292.0
Niger,2019,Population for Reference Year 2019,4026702.0
Niger,2019,Population for Reference Year 2019,670717.5
Niger,2019,Population for Reference Year 2019,329806.0
Niger,2019,Population for Reference Year 2019,340911.5
Niger,2019,Population for Reference Year 2019,3099443.0
Niger,2019,Population for Reference Year 2019,1524454.0
Niger,2019,Population for Reference Year 2019,1574989.0
Niger,2019,Population for Reference Year 2019,5845904.5
Niger,2019,Population for Reference Year 2019,2874044.5
Niger,2019,Population for Reference Year 2019,2971860.0
Nicaragua,2006,Population for Reference Year 2019,1607532.0
Nicaragua,2006,Population for Reference Year 2019,792789.0
Nicaragua,2006,Population for Reference Year 2019,814743.0
Nicaragua,2006,Population for Reference Year 2019,134021.0
Nicaragua,2006,Population for Reference Year 2019,66084.0
Nicaragua,2006,Population for Reference Year 2019,67937.0
Nicaragua,2006,Population for Reference Year 2019,660102.0
Nicaragua,2006,Population for Reference Year 2019,325647.0
Nicaragua,2006,Population for Reference Year 2019,334455.0
Nicaragua,2006,Population for Reference Year 2019,402102.0
Nicaragua,2006,Population for Reference Year 2019,198275.0
Nicaragua,2006,Population for Reference Year 2019,203827.0
Nicaragua,2013,Population for Reference Year 2019,1607532.0
Nicaragua,2013,Population for Reference Year 2019,792789.0
Nicaragua,2013,Population for Reference Year 2019,814743.0
Nicaragua,2013,Population for Reference Year 2019,134021.0
Nicaragua,2013,Population for Reference Year 2019,66084.0
Nicaragua,2013,Population for Reference Year 2019,67937.0
Nicaragua,2013,Population for Reference Year 2019,660102.0
Nicaragua,2013,Population for Reference Year 2019,325647.0
Nicaragua,2013,Population for Reference Year 2019,334455.0
Nicaragua,2013,Population for Reference Year 2019,402102.0
Nicaragua,2013,Population for Reference Year 2019,198275.0
Nicaragua,2013,Population for Reference Year 2019,203827.0
Nicaragua,2019,Population for Reference Year 2019,1607532.0
Nicaragua,2019,Population for Reference Year 2019,134021.0
Nicaragua,2019,Population for Reference Year 2019,660102.0
Nicaragua,2019,Population for Reference Year 2019,402102.0
Netherlands,2001,Population for Reference Year 2019,2276180.0
Netherlands,2001,Population for Reference Year 2019,1110166.5
Netherlands,2001,Population for Reference Year 2019,1166013.5
Netherlands,2001,Population for Reference Year 2019,190151.0
Netherlands,2001,Population for Reference Year 2019,92633.0
Netherlands,2001,Population for Reference Year 2019,97518.0
Netherlands,2001,Population for Reference Year 2019,953302.0
Netherlands,2001,Population for Reference Year 2019,464993.0
Netherlands,2001,Population for Reference Year 2019,488309.0
Netherlands,2001,Population for Reference Year 2019,568749.5
Netherlands,2001,Population for Reference Year 2019,277402.0
Netherlands,2001,Population for Reference Year 2019,291347.5
Netherlands,2006,Population for Reference Year 2019,2276180.0
Netherlands,2006,Population for Reference Year 2019,1110166.5
Netherlands,2006,Population for Reference Year 2019,1166013.5
Netherlands,2006,Population for Reference Year 2019,190151.0
Netherlands,2006,Population for Reference Year 2019,92633.0
Netherlands,2006,Population for Reference Year 2019,97518.0
Netherlands,2006,Population for Reference Year 2019,953302.0
Netherlands,2006,Population for Reference Year 2019,464993.0
Netherlands,2006,Population for Reference Year 2019,488309.0
Netherlands,2006,Population for Reference Year 2019,568749.5
Netherlands,2006,Population for Reference Year 2019,277402.0
Netherlands,2006,Population for Reference Year 2019,291347.5
Netherlands,2011,Population for Reference Year 2019,2276180.0
Netherlands,2011,Population for Reference Year 2019,1110166.5
Netherlands,2011,Population for Reference Year 2019,1166013.5
Netherlands,2011,Population for Reference Year 2019,190151.0
Netherlands,2011,Population for Reference Year 2019,92633.0
Netherlands,2011,Population for Reference Year 2019,97518.0
Netherlands,2011,Population for Reference Year 2019,953302.0
Netherlands,2011,Population for Reference Year 2019,464993.0
Netherlands,2011,Population for Reference Year 2019,488309.0
Netherlands,2011,Population for Reference Year 2019,568749.5
Netherlands,2011,Population for Reference Year 2019,277402.0
Netherlands,2011,Population for Reference Year 2019,291347.5
Netherlands,2016,Population for Reference Year 2019,2276180.0
Netherlands,2016,Population for Reference Year 2019,1110166.5
Netherlands,2016,Population for Reference Year 2019,1166013.5
Netherlands,2016,Population for Reference Year 2019,190151.0
Netherlands,2016,Population for Reference Year 2019,92633.0
Netherlands,2016,Population for Reference Year 2019,97518.0
Netherlands,2016,Population for Reference Year 2019,953302.0
Netherlands,2016,Population for Reference Year 2019,464993.0
Netherlands,2016,Population for Reference Year 2019,488309.0
Netherlands,2016,Population for Reference Year 2019,568749.5
Netherlands,2016,Population for Reference Year 2019,277402.0
Netherlands,2016,Population for Reference Year 2019,291347.5
Netherlands,2021,Population for Reference Year 2019,2276180.0
Netherlands,2021,Population for Reference Year 2019,1110166.5
Netherlands,2021,Population for Reference Year 2019,1166013.5
Netherlands,2021,Population for Reference Year 2019,190151.0
Netherlands,2021,Population for Reference Year 2019,92633.0
Netherlands,2021,Population for Reference Year 2019,97518.0
Netherlands,2021,Population for Reference Year 2019,953302.0
Netherlands,2021,Population for Reference Year 2019,464993.0
Netherlands,2021,Population for Reference Year 2019,488309.0
Netherlands,2021,Population for Reference Year 2019,568749.5
Netherlands,2021,Population for Reference Year 2019,277402.0
Netherlands,2021,Population for Reference Year 2019,291347.5
Norway,2001,Population for Reference Year 2019,765554.5
Norway,2001,Population for Reference Year 2019,373149.5
Norway,2001,Population for Reference Year 2019,392405.0
Norway,2001,Population for Reference Year 2019,66233.0
Norway,2001,Population for Reference Year 2019,32192.5
Norway,2001,Population for Reference Year 2019,34040.5
Norway,2001,Population for Reference Year 2019,322419.0
Norway,2001,Population for Reference Year 2019,157088.0
Norway,2001,Population for Reference Year 2019,165331.0
Norway,2001,Population for Reference Year 2019,325437.0
Norway,2001,Population for Reference Year 2019,158474.0
Norway,2001,Population for Reference Year 2019,166963.0
Norway,2006,Population for Reference Year 2019,765554.5
Norway,2006,Population for Reference Year 2019,373149.5
Norway,2006,Population for Reference Year 2019,392405.0
Norway,2006,Population for Reference Year 2019,66233.0
Norway,2006,Population for Reference Year 2019,32192.5
Norway,2006,Population for Reference Year 2019,34040.5
Norway,2006,Population for Reference Year 2019,322419.0
Norway,2006,Population for Reference Year 2019,157088.0
Norway,2006,Population for Reference Year 2019,165331.0
Norway,2006,Population for Reference Year 2019,325437.0
Norway,2006,Population for Reference Year 2019,158474.0
Norway,2006,Population for Reference Year 2019,166963.0
Norway,2011,Population for Reference Year 2019,765554.5
Norway,2011,Population for Reference Year 2019,373149.5
Norway,2011,Population for Reference Year 2019,392405.0
Norway,2011,Population for Reference Year 2019,66233.0
Norway,2011,Population for Reference Year 2019,32192.5
Norway,2011,Population for Reference Year 2019,34040.5
Norway,2011,Population for Reference Year 2019,322419.0
Norway,2011,Population for Reference Year 2019,157088.0
Norway,2011,Population for Reference Year 2019,165331.0
Norway,2011,Population for Reference Year 2019,325437.0
Norway,2011,Population for Reference Year 2019,158474.0
Norway,2011,Population for Reference Year 2019,166963.0
Norway,2016,Population for Reference Year 2019,765554.5
Norway,2016,Population for Reference Year 2019,373149.5
Norway,2016,Population for Reference Year 2019,392405.0
Norway,2016,Population for Reference Year 2019,66233.0
Norway,2016,Population for Reference Year 2019,32192.5
Norway,2016,Population for Reference Year 2019,34040.5
Norway,2016,Population for Reference Year 2019,322419.0
Norway,2016,Population for Reference Year 2019,157088.0
Norway,2016,Population for Reference Year 2019,165331.0
Norway,2016,Population for Reference Year 2019,325437.0
Norway,2016,Population for Reference Year 2019,158474.0
Norway,2016,Population for Reference Year 2019,166963.0
Norway,2021,Population for Reference Year 2019,765554.5
Norway,2021,Population for Reference Year 2019,373149.5
Norway,2021,Population for Reference Year 2019,392405.0
Norway,2021,Population for Reference Year 2019,66233.0
Norway,2021,Population for Reference Year 2019,32192.5
Norway,2021,Population for Reference Year 2019,34040.5
Norway,2021,Population for Reference Year 2019,322419.0
Norway,2021,Population for Reference Year 2019,157088.0
Norway,2021,Population for Reference Year 2019,165331.0
Norway,2021,Population for Reference Year 2019,325437.0
Norway,2021,Population for Reference Year 2019,158474.0
Norway,2021,Population for Reference Year 2019,166963.0
New Zealand,2001,Population for Reference Year 2019,775008.0
New Zealand,2001,Population for Reference Year 2019,379004.0
New Zealand,2001,Population for Reference Year 2019,396004.0
New Zealand,2001,Population for Reference Year 2019,66969.0
New Zealand,2001,Population for Reference Year 2019,32571.5
New Zealand,2001,Population for Reference Year 2019,34397.5
New Zealand,2001,Population for Reference Year 2019,323486.0
New Zealand,2001,Population for Reference Year 2019,158077.0
New Zealand,2001,Population for Reference Year 2019,165409.0
New Zealand,2001,Population for Reference Year 2019,264906.0
New Zealand,2001,Population for Reference Year 2019,129246.0
New Zealand,2001,Population for Reference Year 2019,135660.0
New Zealand,2021,Population for Reference Year 2019,775008.0
New Zealand,2021,Population for Reference Year 2019,379004.0
New Zealand,2021,Population for Reference Year 2019,396004.0
New Zealand,2021,Population for Reference Year 2019,66969.0
New Zealand,2021,Population for Reference Year 2019,32571.5
New Zealand,2021,Population for Reference Year 2019,34397.5
New Zealand,2021,Population for Reference Year 2019,323486.0
New Zealand,2021,Population for Reference Year 2019,158077.0
New Zealand,2021,Population for Reference Year 2019,165409.0
New Zealand,2021,Population for Reference Year 2019,264906.0
New Zealand,2021,Population for Reference Year 2019,129246.0
New Zealand,2021,Population for Reference Year 2019,135660.0
Oman,2011,Population for Reference Year 2019,763215.5
Oman,2011,Population for Reference Year 2019,65194.0
Oman,2011,Population for Reference Year 2019,285679.0
Oman,2011,Population for Reference Year 2019,133879.5
Oman,2016,Population for Reference Year 2019,763215.5
Oman,2016,Population for Reference Year 2019,65194.0
Oman,2016,Population for Reference Year 2019,285679.0
Oman,2016,Population for Reference Year 2019,133879.5
Oman,2021,Population for Reference Year 2019,763215.5
Oman,2021,Population for Reference Year 2019,65194.0
Oman,2021,Population for Reference Year 2019,285679.0
Oman,2021,Population for Reference Year 2019,133879.5
Pakistan,2019,Population for Reference Year 2019,64539260.0
Pakistan,2019,Population for Reference Year 2019,31418816.0
Pakistan,2019,Population for Reference Year 2019,33120444.0
Pakistan,2019,Population for Reference Year 2019,5422308.5
Pakistan,2019,Population for Reference Year 2019,2638049.5
Pakistan,2019,Population for Reference Year 2019,2784259.0
Pakistan,2019,Population for Reference Year 2019,26090876.0
Pakistan,2019,Population for Reference Year 2019,12672021.0
Pakistan,2019,Population for Reference Year 2019,13418856.0
Pakistan,2019,Population for Reference Year 2019,10955734.0
Pakistan,2019,Population for Reference Year 2019,5334208.0
Pakistan,2019,Population for Reference Year 2019,5621525.5
Panama,2006,Population for Reference Year 2019,893947.5
Panama,2006,Population for Reference Year 2019,436935.0
Panama,2006,Population for Reference Year 2019,457012.5
Panama,2006,Population for Reference Year 2019,74638.0
Panama,2006,Population for Reference Year 2019,36499.5
Panama,2006,Population for Reference Year 2019,38138.5
Panama,2006,Population for Reference Year 2019,366300.0
Panama,2006,Population for Reference Year 2019,179098.0
Panama,2006,Population for Reference Year 2019,187202.0
Panama,2006,Population for Reference Year 2019,149823.0
Panama,2006,Population for Reference Year 2019,73261.0
Panama,2006,Population for Reference Year 2019,76562.0
Panama,2013,Population for Reference Year 2019,893947.5
Panama,2013,Population for Reference Year 2019,436935.0
Panama,2013,Population for Reference Year 2019,457012.5
Panama,2013,Population for Reference Year 2019,74638.0
Panama,2013,Population for Reference Year 2019,36499.5
Panama,2013,Population for Reference Year 2019,38138.5
Panama,2013,Population for Reference Year 2019,366300.0
Panama,2013,Population for Reference Year 2019,179098.0
Panama,2013,Population for Reference Year 2019,187202.0
Panama,2013,Population for Reference Year 2019,149823.0
Panama,2013,Population for Reference Year 2019,73261.0
Panama,2013,Population for Reference Year 2019,76562.0
Panama,2019,Population for Reference Year 2019,893947.5
Panama,2019,Population for Reference Year 2019,74638.0
Panama,2019,Population for Reference Year 2019,366300.0
Panama,2019,Population for Reference Year 2019,149823.0
Peru,2006,Population for Reference Year 2019,7119349.5
Peru,2006,Population for Reference Year 2019,3506811.0
Peru,2006,Population for Reference Year 2019,3612538.5
Peru,2006,Population for Reference Year 2019,607629.5
Peru,2006,Population for Reference Year 2019,299011.0
Peru,2006,Population for Reference Year 2019,308618.5
Peru,2006,Population for Reference Year 2019,3004408.0
Peru,2006,Population for Reference Year 2019,1480653.0
Peru,2006,Population for Reference Year 2019,1523755.0
Peru,2006,Population for Reference Year 2019,607327.5
Peru,2006,Population for Reference Year 2019,298644.5
Peru,2006,Population for Reference Year 2019,308683.0
Peru,2013,Population for Reference Year 2019,7119349.5
Peru,2013,Population for Reference Year 2019,3506811.0
Peru,2013,Population for Reference Year 2019,3612538.5
Peru,2013,Population for Reference Year 2019,607629.5
Peru,2013,Population for Reference Year 2019,299011.0
Peru,2013,Population for Reference Year 2019,308618.5
Peru,2013,Population for Reference Year 2019,3004408.0
Peru,2013,Population for Reference Year 2019,1480653.0
Peru,2013,Population for Reference Year 2019,1523755.0
Peru,2013,Population for Reference Year 2019,607327.5
Peru,2013,Population for Reference Year 2019,298644.5
Peru,2013,Population for Reference Year 2019,308683.0
Peru,2019,Population for Reference Year 2019,7119349.5
Peru,2019,Population for Reference Year 2019,607629.5
Peru,2019,Population for Reference Year 2019,3004408.0
Peru,2019,Population for Reference Year 2019,607327.5
Philippines,2019,Population for Reference Year 2019,27018554.0
Philippines,2019,Population for Reference Year 2019,13039676.0
Philippines,2019,Population for Reference Year 2019,13978878.0
Philippines,2019,Population for Reference Year 2019,2287752.0
Philippines,2019,Population for Reference Year 2019,1102769.5
Philippines,2019,Population for Reference Year 2019,1184982.5
Philippines,2019,Population for Reference Year 2019,11221251.0
Philippines,2019,Population for Reference Year 2019,5413238.0
Philippines,2019,Population for Reference Year 2019,5808013.0
Philippines,2019,Population for Reference Year 2019,6860068.0
Philippines,2019,Population for Reference Year 2019,3306953.5
Philippines,2019,Population for Reference Year 2019,3553114.5
Poland,2006,Population for Reference Year 2019,4674353.5
Poland,2006,Population for Reference Year 2019,2275074.0
Poland,2006,Population for Reference Year 2019,2399279.5
Poland,2006,Population for Reference Year 2019,432376.0
Poland,2006,Population for Reference Year 2019,210985.5
Poland,2006,Population for Reference Year 2019,221390.5
Poland,2006,Population for Reference Year 2019,1956285.0
Poland,2006,Population for Reference Year 2019,953518.0
Poland,2006,Population for Reference Year 2019,1002767.0
Poland,2006,Population for Reference Year 2019,1668226.5
Poland,2006,Population for Reference Year 2019,813025.5
Poland,2006,Population for Reference Year 2019,855201.0
Poland,2011,Population for Reference Year 2019,4674353.5
Poland,2011,Population for Reference Year 2019,2275074.0
Poland,2011,Population for Reference Year 2019,2399279.5
Poland,2011,Population for Reference Year 2019,432376.0
Poland,2011,Population for Reference Year 2019,210985.5
Poland,2011,Population for Reference Year 2019,221390.5
Poland,2011,Population for Reference Year 2019,1956285.0
Poland,2011,Population for Reference Year 2019,953518.0
Poland,2011,Population for Reference Year 2019,1002767.0
Poland,2011,Population for Reference Year 2019,1668226.5
Poland,2011,Population for Reference Year 2019,813025.5
Poland,2011,Population for Reference Year 2019,855201.0
Poland,2016,Population for Reference Year 2019,4674353.5
Poland,2016,Population for Reference Year 2019,2275074.0
Poland,2016,Population for Reference Year 2019,2399279.5
Poland,2016,Population for Reference Year 2019,432376.0
Poland,2016,Population for Reference Year 2019,210985.5
Poland,2016,Population for Reference Year 2019,221390.5
Poland,2016,Population for Reference Year 2019,1956285.0
Poland,2016,Population for Reference Year 2019,953518.0
Poland,2016,Population for Reference Year 2019,1002767.0
Poland,2016,Population for Reference Year 2019,1668226.5
Poland,2016,Population for Reference Year 2019,813025.5
Poland,2016,Population for Reference Year 2019,855201.0
Poland,2021,Population for Reference Year 2019,4674353.5
Poland,2021,Population for Reference Year 2019,2275074.0
Poland,2021,Population for Reference Year 2019,2399279.5
Poland,2021,Population for Reference Year 2019,432376.0
Poland,2021,Population for Reference Year 2019,210985.5
Poland,2021,Population for Reference Year 2019,221390.5
Poland,2021,Population for Reference Year 2019,1956285.0
Poland,2021,Population for Reference Year 2019,953518.0
Poland,2021,Population for Reference Year 2019,1002767.0
Poland,2021,Population for Reference Year 2019,1668226.5
Poland,2021,Population for Reference Year 2019,813025.5
Poland,2021,Population for Reference Year 2019,855201.0
Portugal,2011,Population for Reference Year 2019,1182263.0
Portugal,2011,Population for Reference Year 2019,578448.5
Portugal,2011,Population for Reference Year 2019,603814.5
Portugal,2011,Population for Reference Year 2019,98744.5
Portugal,2011,Population for Reference Year 2019,48327.5
Portugal,2011,Population for Reference Year 2019,50417.0
Portugal,2011,Population for Reference Year 2019,507454.0
Portugal,2011,Population for Reference Year 2019,248315.0
Portugal,2011,Population for Reference Year 2019,259139.0
Portugal,2011,Population for Reference Year 2019,397385.5
Portugal,2011,Population for Reference Year 2019,194851.5
Portugal,2011,Population for Reference Year 2019,202534.0
Portugal,2016,Population for Reference Year 2019,1182263.0
Portugal,2016,Population for Reference Year 2019,578448.5
Portugal,2016,Population for Reference Year 2019,603814.5
Portugal,2016,Population for Reference Year 2019,98744.5
Portugal,2016,Population for Reference Year 2019,48327.5
Portugal,2016,Population for Reference Year 2019,50417.0
Portugal,2016,Population for Reference Year 2019,507454.0
Portugal,2016,Population for Reference Year 2019,248315.0
Portugal,2016,Population for Reference Year 2019,259139.0
Portugal,2016,Population for Reference Year 2019,397385.5
Portugal,2016,Population for Reference Year 2019,194851.5
Portugal,2016,Population for Reference Year 2019,202534.0
Portugal,2021,Population for Reference Year 2019,1182263.0
Portugal,2021,Population for Reference Year 2019,578448.5
Portugal,2021,Population for Reference Year 2019,603814.5
Portugal,2021,Population for Reference Year 2019,98744.5
Portugal,2021,Population for Reference Year 2019,48327.5
Portugal,2021,Population for Reference Year 2019,50417.0
Portugal,2021,Population for Reference Year 2019,507454.0
Portugal,2021,Population for Reference Year 2019,248315.0
Portugal,2021,Population for Reference Year 2019,259139.0
Portugal,2021,Population for Reference Year 2019,397385.5
Portugal,2021,Population for Reference Year 2019,194851.5
Portugal,2021,Population for Reference Year 2019,202534.0
Paraguay,2006,Population for Reference Year 2019,1482555.5
Paraguay,2006,Population for Reference Year 2019,724840.5
Paraguay,2006,Population for Reference Year 2019,757715.0
Paraguay,2006,Population for Reference Year 2019,123666.5
Paraguay,2006,Population for Reference Year 2019,60457.5
Paraguay,2006,Population for Reference Year 2019,63209.0
Paraguay,2006,Population for Reference Year 2019,610429.0
Paraguay,2006,Population for Reference Year 2019,298488.0
Paraguay,2006,Population for Reference Year 2019,311941.0
Paraguay,2006,Population for Reference Year 2019,370704.0
Paraguay,2006,Population for Reference Year 2019,181229.0
Paraguay,2006,Population for Reference Year 2019,189475.0
Paraguay,2013,Population for Reference Year 2019,1482555.5
Paraguay,2013,Population for Reference Year 2019,724840.5
Paraguay,2013,Population for Reference Year 2019,757715.0
Paraguay,2013,Population for Reference Year 2019,123666.5
Paraguay,2013,Population for Reference Year 2019,60457.5
Paraguay,2013,Population for Reference Year 2019,63209.0
Paraguay,2013,Population for Reference Year 2019,610429.0
Paraguay,2013,Population for Reference Year 2019,298488.0
Paraguay,2013,Population for Reference Year 2019,311941.0
Paraguay,2013,Population for Reference Year 2019,370704.0
Paraguay,2013,Population for Reference Year 2019,181229.0
Paraguay,2013,Population for Reference Year 2019,189475.0
Paraguay,2019,Population for Reference Year 2019,1482555.5
Paraguay,2019,Population for Reference Year 2019,123666.5
Paraguay,2019,Population for Reference Year 2019,610429.0
Paraguay,2019,Population for Reference Year 2019,370704.0
Qatar,2006,Population for Reference Year 2019,294833.0
Qatar,2006,Population for Reference Year 2019,145193.5
Qatar,2006,Population for Reference Year 2019,149639.5
Qatar,2006,Population for Reference Year 2019,26013.5
Qatar,2006,Population for Reference Year 2019,12664.5
Qatar,2006,Population for Reference Year 2019,13349.0
Qatar,2006,Population for Reference Year 2019,114119.0
Qatar,2006,Population for Reference Year 2019,56022.0
Qatar,2006,Population for Reference Year 2019,58097.0
Qatar,2006,Population for Reference Year 2019,100492.0
Qatar,2006,Population for Reference Year 2019,49004.5
Qatar,2006,Population for Reference Year 2019,51487.5
Qatar,2011,Population for Reference Year 2019,294833.0
Qatar,2011,Population for Reference Year 2019,145193.5
Qatar,2011,Population for Reference Year 2019,149639.5
Qatar,2011,Population for Reference Year 2019,26013.5
Qatar,2011,Population for Reference Year 2019,12664.5
Qatar,2011,Population for Reference Year 2019,13349.0
Qatar,2011,Population for Reference Year 2019,114119.0
Qatar,2011,Population for Reference Year 2019,56022.0
Qatar,2011,Population for Reference Year 2019,58097.0
Qatar,2011,Population for Reference Year 2019,100492.0
Qatar,2011,Population for Reference Year 2019,49004.5
Qatar,2011,Population for Reference Year 2019,51487.5
Qatar,2016,Population for Reference Year 2019,294833.0
Qatar,2016,Population for Reference Year 2019,145193.5
Qatar,2016,Population for Reference Year 2019,149639.5
Qatar,2016,Population for Reference Year 2019,26013.5
Qatar,2016,Population for Reference Year 2019,12664.5
Qatar,2016,Population for Reference Year 2019,13349.0
Qatar,2016,Population for Reference Year 2019,114119.0
Qatar,2016,Population for Reference Year 2019,56022.0
Qatar,2016,Population for Reference Year 2019,58097.0
Qatar,2016,Population for Reference Year 2019,100492.0
Qatar,2016,Population for Reference Year 2019,49004.5
Qatar,2016,Population for Reference Year 2019,51487.5
Qatar,2021,Population for Reference Year 2019,294833.0
Qatar,2021,Population for Reference Year 2019,145193.5
Qatar,2021,Population for Reference Year 2019,149639.5
Qatar,2021,Population for Reference Year 2019,26013.5
Qatar,2021,Population for Reference Year 2019,12664.5
Qatar,2021,Population for Reference Year 2019,13349.0
Qatar,2021,Population for Reference Year 2019,114119.0
Qatar,2021,Population for Reference Year 2019,56022.0
Qatar,2021,Population for Reference Year 2019,58097.0
Qatar,2021,Population for Reference Year 2019,100492.0
Qatar,2021,Population for Reference Year 2019,49004.5
Qatar,2021,Population for Reference Year 2019,51487.5
Romania,2001,Population for Reference Year 2019,2485862.5
Romania,2001,Population for Reference Year 2019,1215483.5
Romania,2001,Population for Reference Year 2019,1270379.0
Romania,2001,Population for Reference Year 2019,215576.5
Romania,2001,Population for Reference Year 2019,105521.5
Romania,2001,Population for Reference Year 2019,110055.0
Romania,2001,Population for Reference Year 2019,1053213.0
Romania,2001,Population for Reference Year 2019,516129.0
Romania,2001,Population for Reference Year 2019,537084.0
Romania,2001,Population for Reference Year 2019,852034.0
Romania,2001,Population for Reference Year 2019,417519.0
Romania,2001,Population for Reference Year 2019,434515.0
Romania,2006,Population for Reference Year 2019,2485862.5
Romania,2006,Population for Reference Year 2019,1215483.5
Romania,2006,Population for Reference Year 2019,1270379.0
Romania,2006,Population for Reference Year 2019,215576.5
Romania,2006,Population for Reference Year 2019,105521.5
Romania,2006,Population for Reference Year 2019,110055.0
Romania,2006,Population for Reference Year 2019,1053213.0
Romania,2006,Population for Reference Year 2019,516129.0
Romania,2006,Population for Reference Year 2019,537084.0
Romania,2006,Population for Reference Year 2019,852034.0
Romania,2006,Population for Reference Year 2019,417519.0
Romania,2006,Population for Reference Year 2019,434515.0
Romania,2011,Population for Reference Year 2019,2485862.5
Romania,2011,Population for Reference Year 2019,1215483.5
Romania,2011,Population for Reference Year 2019,1270379.0
Romania,2011,Population for Reference Year 2019,215576.5
Romania,2011,Population for Reference Year 2019,105521.5
Romania,2011,Population for Reference Year 2019,110055.0
Romania,2011,Population for Reference Year 2019,1053213.0
Romania,2011,Population for Reference Year 2019,516129.0
Romania,2011,Population for Reference Year 2019,537084.0
Romania,2011,Population for Reference Year 2019,852034.0
Romania,2011,Population for Reference Year 2019,417519.0
Romania,2011,Population for Reference Year 2019,434515.0
Russian Federation,2001,Population for Reference Year 2019,19831574.0
Russian Federation,2001,Population for Reference Year 2019,1689319.0
Russian Federation,2001,Population for Reference Year 2019,7751217.0
Russian Federation,2001,Population for Reference Year 2019,5009783.0
Russian Federation,2006,Population for Reference Year 2019,19831574.0
Russian Federation,2006,Population for Reference Year 2019,1689319.0
Russian Federation,2006,Population for Reference Year 2019,7751217.0
Russian Federation,2006,Population for Reference Year 2019,5009783.0
Russian Federation,2011,Population for Reference Year 2019,19831574.0
Russian Federation,2011,Population for Reference Year 2019,1689319.0
Russian Federation,2011,Population for Reference Year 2019,7751217.0
Russian Federation,2011,Population for Reference Year 2019,5009783.0
Russian Federation,2016,Population for Reference Year 2019,19831574.0
Russian Federation,2016,Population for Reference Year 2019,1689319.0
Russian Federation,2016,Population for Reference Year 2019,7751217.0
Russian Federation,2016,Population for Reference Year 2019,5009783.0
Russian Federation,2021,Population for Reference Year 2019,19831574.0
Russian Federation,2021,Population for Reference Year 2019,1689319.0
Russian Federation,2021,Population for Reference Year 2019,7751217.0
Russian Federation,2021,Population for Reference Year 2019,5009783.0
Saudi Arabia,2011,Population for Reference Year 2019,7233566.5
Saudi Arabia,2011,Population for Reference Year 2019,3531911.5
Saudi Arabia,2011,Population for Reference Year 2019,3701655.0
Saudi Arabia,2011,Population for Reference Year 2019,615456.0
Saudi Arabia,2011,Population for Reference Year 2019,300341.5
Saudi Arabia,2011,Population for Reference Year 2019,315114.5
Saudi Arabia,2011,Population for Reference Year 2019,2913755.0
Saudi Arabia,2011,Population for Reference Year 2019,1422073.0
Saudi Arabia,2011,Population for Reference Year 2019,1491682.0
Saudi Arabia,2011,Population for Reference Year 2019,2431930.5
Saudi Arabia,2011,Population for Reference Year 2019,1186782.5
Saudi Arabia,2011,Population for Reference Year 2019,1245148.0
Saudi Arabia,2016,Population for Reference Year 2019,7233566.5
Saudi Arabia,2016,Population for Reference Year 2019,3531911.5
Saudi Arabia,2016,Population for Reference Year 2019,3701655.0
Saudi Arabia,2016,Population for Reference Year 2019,615456.0
Saudi Arabia,2016,Population for Reference Year 2019,300341.5
Saudi Arabia,2016,Population for Reference Year 2019,315114.5
Saudi Arabia,2016,Population for Reference Year 2019,2913755.0
Saudi Arabia,2016,Population for Reference Year 2019,1422073.0
Saudi Arabia,2016,Population for Reference Year 2019,1491682.0
Saudi Arabia,2016,Population for Reference Year 2019,2431930.5
Saudi Arabia,2016,Population for Reference Year 2019,1186782.5
Saudi Arabia,2016,Population for Reference Year 2019,1245148.0
Saudi Arabia,2021,Population for Reference Year 2019,7233566.5
Saudi Arabia,2021,Population for Reference Year 2019,3531911.5
Saudi Arabia,2021,Population for Reference Year 2019,3701655.0
Saudi Arabia,2021,Population for Reference Year 2019,615456.0
Saudi Arabia,2021,Population for Reference Year 2019,300341.5
Saudi Arabia,2021,Population for Reference Year 2019,315114.5
